College,Branch,Quota,Caste,Gender,Opening Rank,Closing Rank,year,round
Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,,608,1502,2016,1
Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,,481,899,2016,1
Indian Institute  of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,,202,573,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,,227,385,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,,101,266,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,51,51,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,,110,187,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,,182,243,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,390,475,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,6,6,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,281,326,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,219,252,2016,1
Indian Institute  of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,319,322,2016,1
Indian Institute  of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,247,901,2016,1
Indian Institute  of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,26,26,2016,1
Indian Institute  of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,255,422,2016,1
Indian Institute  of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,20,178,2016,1
Indian Institute  of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,51,107,2016,1
Indian Institute  of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1036,2327,2016,1
Indian Institute  of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,174,174,2016,1
Indian Institute  of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,837,1499,2016,1
Indian Institute  of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,SC,,577,906,2016,1
Indian Institute  of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,,257,472,2016,1
Indian Institute  of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN,,2571,4723,2016,1
Indian Institute  of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,102,149,2016,1
Indian Institute  of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1610,2783,2016,1
Indian Institute  of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,SC,,1105,1570,2016,1
Indian Institute  of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",AI,ST,,647,843,2016,1
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4626,5705,2016,1
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1780,2344,2016,1
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,983,1209,2016,1
Indian Institute  of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,342,354,2016,1
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,933,1344,2016,1
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,46,46,2016,1
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,430,660,2016,1
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,365,427,2016,1
Indian Institute  of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,74,345,2016,1
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1730,3265,2016,1
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,98,98,2016,1
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1329,1634,2016,1
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,10,10,2016,1
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,,697,890,2016,1
Indian Institute  of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,,299,373,2016,1
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2549,3921,2016,1
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,160,160,2016,1
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1337,1746,2016,1
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,24,24,2016,1
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,,512,1034,2016,1
Indian Institute  of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,,399,449,2016,1
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN,,6082,7033,2016,1
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,98,98,2016,1
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2829,3067,2016,1
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,SC,,1411,1622,2016,1
Indian Institute  of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",AI,ST,,714,831,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2830,3247,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1223,1457,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),,4,4,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,SC,,710,764,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,ST,,353,391,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,2938,3458,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1618,1718,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,779,795,2016,1
Indian Institute  of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,427,427,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,4321,5906,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2610,2900,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,SC,,1381,1691,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",AI,ST,,590,804,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,5961,6704,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,70,70,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2669,3215,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1563,1755,2016,1
Indian Institute  of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,857,951,2016,1
Indian Institute  of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OPEN,,6242,6796,2016,1
Indian Institute  of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,OBC-NCL,,3048,3425,2016,1
Indian Institute  of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,SC,,1646,1805,2016,1
Indian Institute  of Technology Kharagpur,"Applied Geology (5 Years, Integrated Master of Science)",AI,ST,,509,1021,2016,1
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,OPEN,,3090,8778,2016,1
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,OBC-NCL,,2604,3750,2016,1
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,SC,,1815,2131,2016,1
Indian Institute  of Technology Kharagpur,"Architecture  (5 Years, Bachelor of Architecture)",AI,ST,,867,1072,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,3438,5060,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,5,5,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,2222,2597,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,752,1456,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,704,862,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,4866,5955,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,2262,3048,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,1052,1681,2016,1
Indian Institute  of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,884,885,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,1906,2773,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,118,118,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,1094,1469.1,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,,340,754,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,,266,379,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,2797,3519,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),,151,151,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1045,1742,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,328,900,2016,1
Indian Institute  of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,508,531,2016,1
Indian Institute  of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OPEN,,3979,6978,2016,1
Indian Institute  of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,OBC-NCL,,2684,3316,2016,1
Indian Institute  of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,SC,,1641,1894,2016,1
Indian Institute  of Technology Kharagpur,"Chemistry (5 Years, Integrated Master of Science)",AI,ST,,765,965,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,2545,3395,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,66,66,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,714,1298,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,,335,592,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,,86,198,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,,3559,3936,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,,1432,1601,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),,35,35,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,,679,709,2016,1
Indian Institute  of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,,200,233,2016,1
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,,181,272,2016,1
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),,10,10,2016,1
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,,48,148,2016,1
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,,30,86,2016,1
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,,24,30,2016,1
Indian Institute  of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),,2,2,2016,1
